adventurer_id,age,total_watch_time,avg_watch_time,num_views,viewing_time_std,avg_completion_rate,median_completion_rate,completion_std,unique_content,completion_consistency,viewing_consistency,num_subscriptions,num_publishers,publisher_concentration,churn_rate,avg_content_length,genre_concentration,finisher_ratio,is_active,cluster
3x5v,10,1600.0,145.45454545454547,11.0,98.39447508510185,0.44828685691015413,0.46829552065154156,0.28947709387811565,11.0,0.7755081534581507,0.6718430949324148,10,8,0.1111111111111111,0.8,5.4772727272727275,0.28787878787878785,0.09090909090909091,1,0
3x89,410,863.0,172.6,5.0,104.48349151899548,0.5545135500421349,0.5065666041275797,0.3066360807529333,5.0,0.7653240368379863,0.6018634304089602,3,3,0.25,1.0,5.186,0.1499999999999999,0.2,1,0
3x8g,19,14.0,14.0,1.0,0.0,0.05804311774461028,0.05804311774461028,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.5,4.02,0.0,0.0,1,2
3xa6,17,298.0,298.0,1.0,0.0,0.866783013379872,0.866783013379872,0.0,1.0,1.0,0.0,3,3,0.25,0.3333333333333333,5.73,0.0,1.0,1,0
3xmi,30,279.0,139.5,2.0,149.19953083036154,0.4043227960861654,0.4043227960861654,0.4020132552455746,2.0,0.7132600182334521,1.0619183688993703,4,4,0.2,0.75,5.324999999999999,0.0,0.0,1,0
3xsp,748,851.0,121.57142857142857,7.0,97.97764565256223,0.4076743337496834,0.30303030303030304,0.31936103550473416,7.0,0.7579426503356154,0.7993514214078504,6,5,0.16666666666666666,1.0,4.748571428571429,0.17142857142857149,0.14285714285714285,1,0
3xtc,1259,375.0,187.5,2.0,149.19953083036154,0.5438930621949061,0.5438930621949061,0.43187579054395914,2.0,0.6983845991418762,0.7915094473759233,3,2,0.3333333333333333,0.6666666666666666,5.74,0.0,0.5,1,0
3xvw,11,3517.0,251.21428571428572,14.0,117.80961079472421,0.6642174313720318,0.6475113635243195,0.2610739339061424,14.0,0.7929749185303728,0.4671012605851427,5,5,0.16666666666666666,0.4,6.227142857142858,0.26190476190476186,0.35714285714285715,1,0
3xxu,13,2541.0,211.75,12.0,135.7665944988611,0.587400793789686,0.6029475385222227,0.33401119377167304,12.0,0.7496188972542897,0.6381508554588067,6,6,0.14285714285714285,0.8333333333333334,5.808333333333334,0.16666666666666674,0.3333333333333333,1,0
3y18,15,195.0,97.5,2.0,45.96194077712559,0.2954722236996064,0.2954722236996064,0.136231286984996,2.0,0.880102503297117,0.4666186880926456,3,3,0.25,0.6666666666666666,5.485,0.0,0.0,1,2
3y8o,2057,1383.0,106.38461538461539,13.0,109.00882109684096,0.3542878165297116,0.2537485582468281,0.2776299411413042,13.0,0.7826992525759862,1.0151251248273154,6,5,0.16666666666666666,0.5,4.7907692307692304,0.34615384615384603,0.07692307692307693,1,0
3yal,11,51.0,25.5,2.0,0.7071067811865476,0.074877166520884,0.074877166520884,0.007208588298279454,2.0,0.9928430035426339,0.026683274761756512,4,4,0.2,1.0,5.71,0.0,0.0,1,2
3ydc,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
3yg9,10,129.0,64.5,2.0,4.949747468305833,0.17451182010715588,0.17451182010715588,0.01750150772707697,2.0,0.9827995264929166,0.07556866363825698,5,5,0.16666666666666666,0.6,6.215,0.0,0.0,1,2
3ygu,73,887.0,98.55555555555556,9.0,118.13563297234994,0.31199606110062283,0.23916292974588937,0.2803068825820467,9.0,0.7810627386328343,1.186630241909765,2,2,0.3333333333333333,0.5,4.437777777777778,0.14814814814814814,0.1111111111111111,1,0
3yh8,124,654.0,163.5,4.0,95.70963030611567,0.6129456065952279,0.7306801217549779,0.2977033924392441,4.0,0.7705921135956482,0.5818214608274509,7,6,0.14285714285714285,0.5714285714285714,4.3125,0.0,0.25,1,0
3yha,13,1122.0,187.0,6.0,157.77959310379782,0.5378479068295062,0.6055988667476974,0.43214058144560635,6.0,0.6982554736285718,0.8392531548074352,5,5,0.16666666666666666,0.8,5.131666666666667,0.16666666666666674,0.5,1,0
3yil,1962,156.0,78.0,2.0,29.698484809834994,0.32309541165113576,0.32309541165113576,0.05391168547827854,2.0,0.9488461071063912,0.3759301874662658,1,1,0.5,0.0,4.21,0.0,0.0,1,2
3yjh,17,1144.0,190.66666666666666,6.0,121.05480852352238,0.5942579136548248,0.4962034039654574,0.33635430963751634,6.0,0.74830454228209,0.6315903053401168,2,2,0.3333333333333333,0.5,5.276666666666666,0.1333333333333333,0.3333333333333333,1,0
3yji,15,330.0,165.0,2.0,151.32085117392117,0.5010180337405468,0.5010180337405468,0.4699648036681969,2.0,0.680288397044996,0.9115713926139829,5,5,0.16666666666666666,1.0,5.585000000000001,0.0,0.5,1,0
3ylt,568,540.0,135.0,4.0,122.05736356320335,0.45798686666653415,0.42553647333059097,0.33200667552299784,4.0,0.7507469882666774,0.8974806144353188,9,5,0.16666666666666666,0.7777777777777778,4.4075,0.16666666666666674,0.25,1,0
3yro,17,188.0,94.0,2.0,9.899494936611665,0.3004894203370111,0.3004894203370111,0.009494986715063257,2.0,0.9905943200907215,0.10420520985907016,3,3,0.25,1.0,5.225,0.0,0.0,1,2
3ywf,538,1555.0,155.5,10.0,117.90980545409369,0.5253361401026754,0.574463953058654,0.3503212830669449,10.0,0.7405644956796723,0.7534172872466051,5,5,0.16666666666666666,1.0,4.768,0.28,0.3,1,0
3ywn,10,2049.0,204.9,10.0,105.3095437270526,0.5974423401535085,0.5734511801497187,0.23860755589656168,10.0,0.8073582267759973,0.5114596587035094,4,4,0.2,0.75,5.615,0.24,0.2,1,0
3ywy,123,359.0,179.5,2.0,214.2533546995239,0.5239859197535957,0.5239859197535957,0.6157971917208941,2.0,0.6188895519337775,1.1869991950112126,2,2,0.3333333333333333,0.5,5.51,0.0,0.5,1,0
3z11,48,620.0,155.0,4.0,108.94952959971879,0.6249246370318343,0.6403541657478057,0.3894990994137567,4.0,0.7196838057843361,0.6983944205110179,3,3,0.25,0.6666666666666666,4.835,0.0,0.5,1,0
3z17,32,360.0,120.0,3.0,167.53805537847214,0.37116221775393415,0.0939345142243693,0.5093084493799437,3.0,0.6625550929704405,1.3846120279212573,3,3,0.25,0.6666666666666666,4.983333333333333,0.0,0.3333333333333333,1,0
3z3c,20,314.0,314.0,1.0,0.0,0.9620098039215685,0.9620098039215685,0.0,1.0,1.0,0.0,4,3,0.25,1.0,5.44,0.0,1.0,1,0
3z5k,14,1029.0,205.8,5.0,96.19095591582402,0.6740576208408147,0.7853403141361256,0.32602590678630067,5.0,0.7541330790614468,0.4651400189353192,9,8,0.1111111111111111,1.0,5.24,0.1499999999999999,0.4,1,0
3z8t,398,22.0,22.0,1.0,0.0,0.08547008547008547,0.08547008547008547,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.29,0.0,0.0,1,2
3z98,633,549.0,183.0,3.0,154.34701163287872,0.6133373872504307,0.8741258741258742,0.4781107428282145,3.0,0.6765392950778517,0.8388424545265147,6,5,0.16666666666666666,0.8333333333333334,4.43,0.16666666666666674,0.6666666666666666,1,0
3zjs,230,498.0,83.0,6.0,58.73329549752849,0.34607560431840917,0.3250165135411037,0.284226555840328,6.0,0.7786788051160135,0.6992058987801011,4,4,0.2,1.0,4.463333333333334,0.3333333333333335,0.16666666666666666,1,0
3znt,147,184.0,46.0,4.0,44.26435736948333,0.1735683413140876,0.1314560701353154,0.10089164022799807,4.0,0.9083546131687374,0.9417948376485814,1,1,0.5,0.0,4.0375000000000005,0.16666666666666674,0.0,1,2
3zrx,18,1411.0,176.375,8.0,126.72009368232469,0.5168028314058735,0.6271915733746316,0.3479994380573292,8.0,0.7418400718631982,0.7144191328108509,4,4,0.2,0.75,4.925,0.15000000000000013,0.25,1,0
412c,12,1170.0,146.25,8.0,126.75595224119232,0.48493993130384405,0.4115463563283871,0.3703993319228442,8.0,0.7297143078703001,0.8608214074104742,4,4,0.2,0.75,4.62875,0.375,0.375,1,0
412i,26,578.0,115.6,5.0,105.68963998424822,0.3729215021790416,0.35584604212055193,0.34268230223262486,5.0,0.7447778214825581,0.9064291593846331,4,4,0.2,0.75,5.212000000000001,0.26666666666666683,0.2,1,0
412m,279,415.0,69.16666666666667,6.0,32.44944786381837,0.2514171661090807,0.2061879045224059,0.14121385058499808,6.0,0.8762599573142139,0.4624624398643948,5,5,0.16666666666666666,0.8,4.88,0.3333333333333335,0.0,1,0
412n,21,586.0,146.5,4.0,105.55409355712675,0.5480741925902647,0.6059425888999668,0.3847497298794424,4.0,0.722152153867588,0.7156209732686559,5,5,0.16666666666666666,0.6,4.7025,0.0,0.5,1,0
419d,27,1660.0,237.14285714285714,7.0,137.82649548306327,0.8103790073674784,0.9079601990049752,0.32994805588801523,7.0,0.7519090656005307,0.5787555299228812,5,5,0.16666666666666666,0.6,4.615714285714286,0.25,0.8571428571428571,1,0
41ay,11,298.0,74.5,4.0,57.28583303633339,0.179450276465359,0.17578252119829946,0.10208087996561994,4.0,0.9073744206788122,0.7587527554481244,3,3,0.25,0.6666666666666666,6.4775,0.0,0.0,1,2
41bk,13,2103.0,191.1818181818182,11.0,144.14563342801486,0.5462148351460322,0.5526468877254217,0.38701641537957665,11.0,0.7209720007000321,0.7500482344882514,5,5,0.16666666666666666,0.4,5.792727272727273,0.290909090909091,0.36363636363636365,1,0
41f2,25,423.0,211.5,2.0,101.1162697096763,0.6371239049721109,0.6371239049721109,0.3251424181897707,2.0,0.7546358687740627,0.47584126922200615,2,2,0.3333333333333333,1.0,5.585000000000001,0.0,0.5,1,0
41g2,1812,542.0,90.33333333333333,6.0,82.846041949309,0.35569287836537966,0.26998266439821617,0.324328762929344,6.0,0.7550995100250286,0.9070734519997335,6,5,0.16666666666666666,0.8333333333333334,4.260000000000001,0.3333333333333335,0.16666666666666666,1,0
41hl,365,217.0,108.5,2.0,130.8147545195113,0.3413326997201542,0.3413326997201542,0.4028182619051513,2.0,0.7128507142770665,1.1946552924156282,3,3,0.25,0.6666666666666666,5.035,0.0,0.0,1,2
41jd,14,370.0,123.33333333333333,3.0,91.4348584147935,0.560497541570438,0.6301824212271974,0.473158762293925,3.0,0.6788134623337221,0.7354010060171059,4,4,0.2,1.0,4.51,0.0,0.3333333333333333,1,0
41jl,16,1472.0,147.2,10.0,106.76016735343447,0.4826292001394619,0.42194664733258047,0.3260307890031192,10.0,0.7541303024734276,0.7203789969867374,7,7,0.125,0.7142857142857143,5.0600000000000005,0.1499999999999999,0.2,1,0
41km,18,909.0,227.25,4.0,144.30147839390511,0.6544152829248702,0.7900109952443551,0.42110330339617513,4.0,0.7036786119701391,0.6322080104880837,3,3,0.25,0.6666666666666666,5.635,0.25,0.5,1,0
41n8,757,370.0,185.0,2.0,94.75230867899737,0.7305235614059143,0.7305235614059143,0.35142841820591536,2.0,0.7399578005970505,0.5094210144032116,6,5,0.16666666666666666,0.6666666666666666,4.1850000000000005,0.0,0.5,1,0
41ne,14,1514.0,168.22222222222223,9.0,123.64644938066134,0.5329834079164228,0.3225806451612903,0.36220601338030645,9.0,0.7341033516057572,0.7306750127550571,6,5,0.16666666666666666,1.0,5.09,0.22222222222222232,0.3333333333333333,1,0
41vx,14,1330.0,133.0,10.0,90.84418895376119,0.4129133268709303,0.4509809752110477,0.31693549169233665,10.0,0.759338636029122,0.6779417086101581,6,6,0.14285714285714285,0.8333333333333334,5.703,0.2999999999999998,0.1,1,0
41yr,14,929.0,185.8,5.0,128.33432900046657,0.5526327802296536,0.6672651107121483,0.377730011877853,5.0,0.7258316153227982,0.6870146092102064,7,7,0.125,0.8571428571428571,5.6259999999999994,0.1499999999999999,0.4,1,0
4249,12,1548.0,193.5,8.0,129.37983945400018,0.6258766383709616,0.8022287304752409,0.3850033015941525,8.0,0.7220199394824475,0.6651919766272503,6,5,0.16666666666666666,0.6666666666666666,5.2675,0.15000000000000013,0.5,1,0
427f,574,255.0,255.0,1.0,0.0,0.9279475982532751,0.9279475982532751,0.0,1.0,1.0,0.0,3,3,0.25,0.6666666666666666,4.58,0.0,1.0,1,0
428a,1470,543.0,108.6,5.0,95.40335423872685,0.4072345410102779,0.2915082382762991,0.34071149193673544,5.0,0.7458726251055265,0.8704685605723254,5,4,0.2,0.8,4.41,0.26666666666666683,0.2,1,0
42dk,16,27.0,13.5,2.0,9.192388155425117,0.06285194290585126,0.06285194290585126,0.014882220661209917,2.0,0.9853360120433347,0.6339578038224218,3,3,0.25,1.0,3.98,0.0,0.0,1,2
42dz,24,1290.0,161.25,8.0,112.46555028096381,0.5030061604899032,0.39096241648597674,0.32767710140967143,8.0,0.7531951849875563,0.6931620972632593,3,3,0.25,1.0,5.25,0.1875,0.25,1,0
42e7,60,1626.0,162.6,10.0,121.19515941928813,0.5115982681860041,0.4805605786618445,0.36744235788825397,10.0,0.7312922509906037,0.7408017079418591,6,6,0.14285714285714285,0.8333333333333334,5.439,0.23333333333333317,0.3,1,0
42j2,572,1903.0,158.58333333333334,12.0,113.20653557533548,0.5485453646283188,0.486785594672866,0.31977997544283826,12.0,0.75770205534787,0.7093882124825199,7,5,0.16666666666666666,0.7142857142857143,4.535,0.2222222222222221,0.3333333333333333,1,0
42k4,11,1373.0,228.83333333333334,6.0,208.1099869460057,0.5497017777826644,0.5467303384254208,0.47341498081710337,6.0,0.6786954205158384,0.9054821767048834,1,1,0.5,0.0,6.6499999999999995,0.1333333333333333,0.5,1,2
42tw,28,129.0,32.25,4.0,23.683679331275084,0.12503465798829194,0.10455320963958199,0.08750164775107469,4.0,0.9195388366242702,0.7122911077075214,6,5,0.16666666666666666,0.6666666666666666,4.1225,0.0,0.0,1,2
42xd,222,829.0,103.625,8.0,96.92697914262202,0.3473918049689747,0.23258929835418413,0.3277725526244322,8.0,0.7531410391210697,0.9264227397144279,1,1,0.5,0.0,5.1175,0.16666666666666652,0.125,1,2
42zb,154,1622.0,162.2,10.0,143.62745017734056,0.4666364210685628,0.4077642687538475,0.39436648929437584,10.0,0.7171715669286154,0.8800701604003711,3,3,0.25,0.3333333333333333,5.518,0.23333333333333317,0.3,1,0
4328,24,611.0,203.66666666666666,3.0,139.33532693948558,0.605351321309958,0.6777196044211751,0.43415473547189476,3.0,0.6972748304393804,0.680791499704327,3,3,0.25,1.0,5.793333333333334,0.0,0.3333333333333333,1,0
433w,881,120.0,60.0,2.0,1.4142135623730951,0.25405205711633216,0.25405205711633216,0.03691081799340815,2.0,0.9644030929633499,0.023183828891362217,2,2,0.3333333333333333,0.5,3.985,0.0,0.0,1,2
434e,11,2432.0,270.22222222222223,9.0,140.91555785095002,0.7198567389133215,0.8665008291873963,0.2764864769957365,9.0,0.7834003869383256,0.5195575668408645,5,5,0.16666666666666666,0.6,5.986666666666667,0.22222222222222232,0.5555555555555556,1,0
435v,3409,1243.0,103.58333333333333,12.0,118.0388675073776,0.32779140990617567,0.17347230154197602,0.3246205606205941,12.0,0.7549331708481808,1.1286584940944473,3,3,0.25,0.6666666666666666,4.7075000000000005,0.33333333333333326,0.16666666666666666,1,0
436s,19,146.0,73.0,2.0,2.8284271247461903,0.2743805200137078,0.2743805200137078,0.002057335412802773,2.0,0.9979468885261388,0.03822198817224581,4,4,0.2,0.5,4.4350000000000005,0.0,0.0,1,2
43ab,1909,44.0,44.0,1.0,0.0,0.12798138452588714,0.12798138452588714,0.0,1.0,1.0,0.0,5,3,0.25,0.8,5.73,0.0,0.0,1,2
43cl,26,794.0,132.33333333333334,6.0,87.18409640907376,0.420834869114079,0.3000780754403942,0.27033570408526697,6.0,0.7871934928571278,0.6538807230680531,4,4,0.2,1.0,5.295,0.1333333333333333,0.16666666666666666,1,0
43dg,18,609.0,152.25,4.0,120.27849627704308,0.5005905970924686,0.48434031149039586,0.3818811954979044,4.0,0.7236512105801475,0.784851525461945,6,6,0.14285714285714285,0.8333333333333334,5.24,0.0,0.25,1,0
43gb,1361,228.0,114.0,2.0,32.526911934581186,0.5595194012686313,0.5595194012686313,0.024267819409778277,2.0,0.976307154291187,0.282842712474619,2,2,0.3333333333333333,0.5,3.42,0.0,0.0,1,2
43pl,58,223.0,111.5,2.0,99.7020561473032,0.5554617821121948,0.5554617821121948,0.5982587818403563,2.0,0.6256809043454928,0.8862404990871395,7,3,0.25,0.8571428571428571,4.13,0.0,0.5,1,0
43rp,16,59.0,59.0,1.0,0.0,0.29797979797979796,0.29797979797979796,0.0,1.0,1.0,0.0,7,6,0.14285714285714285,0.5714285714285714,3.3,0.0,0.0,1,2
444c,34,2097.0,233.0,9.0,133.93375228074513,0.6983557580918426,0.9511343804537522,0.3699482396931039,9.0,0.7299545858929825,0.572366462738227,4,4,0.2,0.25,5.206666666666667,0.22222222222222232,0.5555555555555556,1,0
444o,25,28.0,28.0,1.0,0.0,0.10189228529839883,0.10189228529839883,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,4.58,0.0,0.0,1,2
449h,42,257.0,85.66666666666667,3.0,47.60602202803059,0.2775574454661351,0.2512254901960784,0.0915876101413074,3.0,0.9160968764298715,0.5493002541695836,6,6,0.14285714285714285,0.8333333333333334,4.89,0.0,0.0,1,2
44at,255,712.0,118.66666666666667,6.0,97.6620021639259,0.4623516538249281,0.5326557500470543,0.30395074267658034,6.0,0.7669001345459799,0.8161170097264003,7,5,0.16666666666666666,0.5714285714285714,4.076666666666667,0.1333333333333333,0.16666666666666666,1,0
44dk,1511,325.0,162.5,2.0,156.27059864222701,0.5502860584161398,0.5502860584161398,0.4290334730776553,2.0,0.6997736713936713,0.9557834779341102,2,2,0.3333333333333333,1.0,4.42,0.0,0.5,1,0
44ej,23,1534.0,219.14285714285714,7.0,141.33344564236327,0.7028429631442018,0.9090909090909091,0.37626627577867605,7.0,0.7266035778099781,0.6420078646960045,3,3,0.25,1.0,4.917142857142857,0.17142857142857149,0.7142857142857143,1,0
44p2,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
44tp,4240,1943.0,161.91666666666666,12.0,107.25030903395474,0.5631119682304812,0.537673111202523,0.32991226369606785,12.0,0.7519293018780189,0.6583139173439677,9,5,0.16666666666666666,0.8888888888888888,4.705,0.3333333333333335,0.4166666666666667,1,0
44vm,713,1207.0,201.16666666666666,6.0,119.82890580601438,0.6637645386058345,0.7553352832845845,0.34020659379200024,6.0,0.7461536188764639,0.5927233593042756,4,3,0.25,0.75,4.795,0.16666666666666674,0.5,1,0
44wz,3040,911.0,303.6666666666667,3.0,53.1632705289407,0.8297814816758237,0.8684738955823293,0.12459016439248483,3.0,0.8892128276261514,0.17449651158295634,4,4,0.2,0.75,6.093333333333334,0.0,0.6666666666666666,1,0
456d,19,123.0,41.0,3.0,26.962937525425527,0.19275325712622657,0.21543985637342905,0.1137999295114954,3.0,0.8978273148559032,0.6419747029863221,2,2,0.3333333333333333,0.5,4.23,0.0,0.0,1,2
45bo,110,4014.0,267.6,15.0,173.99376015084152,0.6893094204705486,0.8935508935508937,0.36153708603533696,15.0,0.734464018833231,0.6477801941580101,4,4,0.2,0.5,6.175333333333333,0.34166666666666656,0.6,1,0
45dw,17,526.0,175.33333333333334,3.0,137.12889313829282,0.52214007785238,0.5331920903954802,0.3503980500365775,3.0,0.7405223963207838,0.777668581124534,3,2,0.3333333333333333,0.6666666666666666,5.38,0.0,0.3333333333333333,1,2
45ed,3241,494.0,123.5,4.0,77.09950280860009,0.4535029399147659,0.42747328929124867,0.31676118569198053,4.0,0.7594391533302092,0.6192731149285148,3,3,0.25,0.6666666666666666,4.797499999999999,0.16666666666666674,0.25,1,0
45fv,1652,903.0,150.5,6.0,102.10925521224802,0.5603756056756167,0.48620533695160556,0.3099072022753762,6.0,0.763412857233664,0.6739884832491618,3,3,0.25,0.6666666666666666,4.4366666666666665,0.22222222222222232,0.3333333333333333,1,0
45qi,4500,511.0,170.33333333333334,3.0,149.52703211571256,0.5579158653499722,0.5516705516705517,0.40131676626378054,3.0,0.7136145260476834,0.8727258683796453,3,3,0.25,0.6666666666666666,4.633333333333334,0.0,0.3333333333333333,1,0
45r4,14,291.0,291.0,1.0,0.0,0.8915441176470588,0.8915441176470588,0.0,1.0,1.0,0.0,5,5,0.16666666666666666,0.6,5.44,0.0,1.0,1,0
45uk,1657,309.0,154.5,2.0,24.748737341529164,0.7663702481907118,0.7663702481907118,0.03353169651000261,2.0,0.9675561991729608,0.1591558671480975,3,3,0.25,1.0,3.375,0.0,0.0,1,2
45zy,1469,2258.0,188.16666666666666,12.0,111.08459784681166,0.6711392859856414,0.8411930399903595,0.35084535400071876,12.0,0.7402771879389148,0.5872313542562732,8,5,0.16666666666666666,0.625,4.681666666666667,0.2333333333333334,0.5833333333333334,1,0
462i,12,3586.0,224.125,16.0,135.83513291241456,0.6155786390842966,0.7914201183431953,0.35620890920812237,16.0,0.7373495286827828,0.603376492670359,7,7,0.125,0.5714285714285714,5.980625,0.27083333333333326,0.5,1,0
463n,12,3669.0,262.07142857142856,14.0,159.52740988775096,0.7000763964869133,0.8962159616609879,0.32411353192060943,14.0,0.7552222493712553,0.6064034044063301,6,6,0.14285714285714285,0.8333333333333334,5.8950000000000005,0.16666666666666652,0.5714285714285714,1,0
4699,11,1180.0,196.66666666666666,6.0,86.81397736923859,0.6347775054777282,0.7146276335927577,0.2442977954997729,6.0,0.8036661349209812,0.439193814684175,6,6,0.14285714285714285,0.8333333333333334,5.093333333333334,0.1333333333333333,0.3333333333333333,1,0
46b9,464,413.0,137.66666666666666,3.0,64.93329911018947,0.6149424646918636,0.4983660130718954,0.3347585657208286,3.0,0.7491991628163522,0.46826898396771255,3,3,0.25,0.6666666666666666,3.8166666666666664,0.16666666666666674,0.3333333333333333,1,0
46cn,13,354.0,118.0,3.0,159.34867429633672,0.3356029255754927,0.07965686274509803,0.444434776866943,3.0,0.6923123259113534,1.3390644898851825,7,6,0.14285714285714285,0.8571428571428571,5.633333333333333,0.16666666666666674,0.3333333333333333,1,0
46dq,27,173.0,173.0,1.0,0.0,0.4381965552178318,0.4381965552178318,0.0,1.0,1.0,0.0,1,1,0.5,0.0,6.58,0.0,0.0,1,2
46gl,1591,255.0,255.0,1.0,0.0,0.9906759906759908,0.9906759906759908,0.0,1.0,1.0,0.0,3,2,0.3333333333333333,0.6666666666666666,4.29,0.0,1.0,1,0
46le,20,996.0,199.2,5.0,123.1470665505273,0.674258297464161,0.7126236183827807,0.32244757073725105,5.0,0.7561736450863682,0.6151202125400964,3,3,0.25,1.0,4.602,0.0,0.4,1,0
46lh,11,1159.0,193.16666666666666,6.0,127.57337757803023,0.6212637728674256,0.7465487537477067,0.40534190241080714,6.0,0.7115706137307516,0.6570302707881386,7,7,0.125,0.7142857142857143,5.1866666666666665,0.0,0.5,1,0
46o8,1214,274.0,68.5,4.0,88.69611039949835,0.23125115870037719,0.12941397125270676,0.2656235089812984,4.0,0.7901243876268551,1.2762030273309115,5,5,0.16666666666666666,1.0,4.1850000000000005,0.16666666666666674,0.0,1,0
46sh,14,828.0,207.0,4.0,126.38829059687451,0.7810931712689819,0.8469912589276196,0.25019037211595735,4.0,0.7998781803986316,0.6076360124849736,4,4,0.2,0.75,4.3625,0.0,0.5,1,0
46vo,823,471.0,235.5,2.0,16.263455967290593,0.7663390939667806,0.7663390939667806,0.18737823805102405,2.0,0.8421916184361027,0.06876725567564733,2,2,0.3333333333333333,0.5,5.234999999999999,0.0,0.5,1,2
46xg,17,1079.0,179.83333333333334,6.0,128.73758839851968,0.5386061173154865,0.5976047641984499,0.36477327233552903,6.0,0.7327224384228345,0.7119129312360535,6,6,0.14285714285714285,0.8333333333333334,5.266666666666667,0.1333333333333333,0.3333333333333333,1,0
46zx,178,1516.0,168.44444444444446,9.0,127.67841547332023,0.5427838695800453,0.4749568221070812,0.39527262413575964,9.0,0.716705812686181,0.7535119601704144,6,5,0.16666666666666666,0.8333333333333334,5.151111111111111,0.2666666666666666,0.4444444444444444,1,0
471g,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
472m,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
4776,13,363.0,181.5,2.0,224.15284963613556,0.5112461949425477,0.5112461949425477,0.6284013202416788,2.0,0.61409923190899,1.2282347925267703,3,3,0.25,0.6666666666666666,5.83,0.0,0.5,1,0
477m,12,2628.0,202.15384615384616,13.0,173.18768535601586,0.5162547853557101,0.39347948285553686,0.37473697601361267,13.0,0.7274118740151629,0.8524952327255608,5,5,0.16666666666666666,0.6,6.08,0.3076923076923077,0.38461538461538464,1,0
47aj,4558,406.0,203.0,2.0,57.982756057296896,0.6683085030911118,0.6683085030911118,0.05506646910547715,2.0,0.9478075830121258,0.2842291963592985,1,1,0.5,0.0,5.02,0.0,0.0,1,2
47d1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0,1
47di,27,243.0,243.0,1.0,0.0,0.7570093457943925,0.7570093457943925,0.0,1.0,1.0,0.0,5,4,0.2,0.6,5.35,0.0,0.0,1,2
47f1,13,527.0,105.4,5.0,127.41781665057677,0.3210905143460486,0.2236519607843137,0.3497540643671139,5.0,0.7408757094344368,1.1975358707760975,7,7,0.125,0.7142857142857143,5.266,0.1333333333333333,0.2,1,0
47f6,42,1178.0,168.28571428571428,7.0,127.29194041744391,0.49752218217749533,0.5545876887340302,0.3586334428854106,7.0,0.7360337000657371,0.7519355130144366,5,4,0.2,0.6,5.368571428571428,0.17142857142857149,0.2857142857142857,1,0
47i2,15,112.0,112.0,1.0,0.0,0.3147835862844295,0.3147835862844295,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.0,5.93,0.0,0.0,1,2
47if,2196,887.0,98.55555555555556,9.0,98.56737684334396,0.3869941572280556,0.26968716289104644,0.3807841637279872,9.0,0.7242261508128064,0.9900740977568032,7,5,0.16666666666666666,0.7142857142857143,4.27,0.3055555555555556,0.2222222222222222,1,0
47ka,11,2077.0,207.7,10.0,149.19714772370446,0.5813448706255023,0.5875615953187557,0.3668664088588861,10.0,0.7316003916102081,0.7148881060072088,4,4,0.2,1.0,5.881,0.1333333333333333,0.4,1,0
47t9,22,347.0,115.66666666666667,3.0,139.82965827510748,0.3982235156335217,0.15931372549019607,0.5015616320873192,3.0,0.6659733297859384,1.1985399280723497,6,5,0.16666666666666666,0.8333333333333334,5.123333333333334,0.0,0.3333333333333333,1,0
47ur,41,1243.0,155.375,8.0,173.9909172506263,0.3801847203942559,0.14797222672101204,0.37027860346906893,8.0,0.7297785993799712,1.1126517490048045,1,1,0.5,0.0,6.735,0.1875,0.125,1,2
47uy,15,651.0,81.375,8.0,81.5614360904886,0.270219125255127,0.21381734796368945,0.25321708152500205,8.0,0.7979463532232821,0.9901236551197402,6,6,0.14285714285714285,0.8333333333333334,4.955,0.25,0.0,1,0
47v5,28,62.0,62.0,1.0,0.0,0.19387116948092556,0.19387116948092556,0.0,1.0,1.0,0.0,3,3,0.25,0.3333333333333333,5.33,0.0,0.0,1,2
47vv,22,357.0,119.0,3.0,177.5359118601079,0.37833427327445274,0.08585858585858586,0.532212994934009,3.0,0.6526507759079991,1.4794659321675658,3,3,0.25,1.0,4.486666666666667,0.0,0.3333333333333333,1,0
47xn,17,875.0,175.0,5.0,74.73954776421918,0.6733366565800388,0.7545605306799337,0.32121125889877067,5.0,0.7568812279373851,0.424656521387609,5,5,0.16666666666666666,0.6,4.601999999999999,0.1499999999999999,0.4,1,0
