adventurer_id,age,total_watch_time,avg_watch_time,num_views,avg_completion_rate,median_completion_rate,unique_content,num_subscriptions,num_publishers,num_churns,genre_diversity,lang_diversity,cluster
cz9w,11,1959.0,279.85714285714283,7.0,0.700628656166067,0.8507783145464305,7.0,6,6,4.0,6.0,1.0,1
czb4,820,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
czc9,2688,1344.0,192.0,7.0,0.72216319013713,0.8519900497512437,7.0,3,3,2.0,3.0,1.0,1
czdy,14,118.0,59.0,2.0,0.20479895981836424,0.20479895981836424,2.0,4,4,3.0,2.0,1.0,6
czlp,10,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0
czmj,15,306.0,153.0,2.0,0.43119406455182485,0.43119406455182485,2.0,4,4,1.0,2.0,1.0,6
czmk,207,1043.0,115.88888888888889,9.0,0.4589133436114559,0.3384279475982533,9.0,4,3,3.0,4.0,1.0,1
czsh,7891,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3.0,0.0,0.0,0
cztr,988,357.0,89.25,4.0,0.36704460901211544,0.2858571301194252,4.0,4,4,3.0,3.0,1.0,2
d11u,20,327.0,109.0,3.0,0.380576194649109,0.36148432501599487,3.0,3,3,2.0,3.0,1.0,6
d158,6425,687.0,171.75,4.0,0.5389115866825316,0.5507601190713145,4.0,5,5,5.0,4.0,1.0,2
d15v,1133,118.0,118.0,1.0,0.7449494949494949,0.7449494949494949,1.0,1,1,0.0,1.0,1.0,3
d16m,759,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3.0,0.0,0.0,0
d1bo,320,817.0,136.16666666666666,6.0,0.39868668854899797,0.23352527191298783,6.0,6,6,3.0,5.0,1.0,2
d1dl,266,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.0,0.0,0.0,0
d1iq,14,1378.0,153.11111111111111,9.0,0.33421202238738074,0.17066666666666666,9.0,4,4,2.0,4.0,1.0,1
d1ju,2231,2933.0,195.53333333333333,15.0,0.6513326042411136,0.7847707847707849,15.0,7,5,5.0,5.0,1.0,4
d1ly,21,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
d1uv,76,259.0,86.33333333333333,3.0,0.2668520932809573,0.32710280373831774,3.0,6,5,4.0,3.0,1.0,2
d1w9,140,417.0,104.25,4.0,0.4738693122124741,0.41236517719568566,4.0,5,5,4.0,3.0,1.0,2
d26g,2140,524.0,74.85714285714286,7.0,0.2651618155623966,0.17094017094017094,7.0,5,4,4.0,5.0,1.0,2
d2ae,13,304.0,101.33333333333333,3.0,0.3382811031440393,0.2988215488215488,3.0,3,3,2.0,2.0,1.0,6
d2cw,14,995.0,142.14285714285714,7.0,0.4166871805790859,0.30595813204508854,7.0,4,4,4.0,4.0,1.0,1
d2gt,24,993.0,165.5,6.0,0.5574223431934381,0.5552891446433645,6.0,5,5,3.0,4.0,1.0,1
d2h9,13,416.0,138.66666666666666,3.0,0.4028278755873598,0.15861742424242425,3.0,2,2,2.0,3.0,1.0,6
d2lp,249,153.0,38.25,4.0,0.1510811320071526,0.12085201793721972,4.0,1,1,0.0,3.0,1.0,6
d2mt,17,463.0,231.5,2.0,0.6156972821528548,0.6156972821528548,2.0,5,5,1.0,2.0,1.0,3
d2ts,11,3524.0,320.3636363636364,11.0,0.7819766568895058,0.8976715686274509,11.0,3,3,1.0,5.0,1.0,4
d2vu,2522,58.0,29.0,2.0,0.1155056566722354,0.1155056566722354,2.0,2,2,0.0,1.0,1.0,6
d2xd,31,781.0,130.16666666666666,6.0,0.45123674647646966,0.35873655177452646,6.0,4,4,2.0,5.0,1.0,1
d2xf,19,1235.0,176.42857142857142,7.0,0.5503223260731167,0.6515415939499709,7.0,5,4,3.0,5.0,1.0,1
d2zh,1037,506.0,126.5,4.0,0.450753817874939,0.35154737041959366,4.0,7,5,4.0,3.0,1.0,2
d2zm,10,1133.0,188.83333333333334,6.0,0.40921226687335627,0.18892352609569965,6.0,3,3,3.0,4.0,1.0,1
d31a,1400,151.0,50.333333333333336,3.0,0.21896053008871266,0.24875621890547261,3.0,8,5,6.0,2.0,1.0,2
d33i,25,289.0,289.0,1.0,0.9003115264797508,0.9003115264797508,1.0,3,3,2.0,1.0,1.0,3
d33u,22,214.0,107.0,2.0,0.49635686786089284,0.49635686786089284,2.0,1,1,0.0,2.0,1.0,6
d34m,22,1037.0,148.14285714285714,7.0,0.4889365826629087,0.4014844804318488,7.0,5,4,3.0,4.0,1.0,1
d353,13,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0
d38h,19,871.0,217.75,4.0,0.615541542279197,0.6676102144061673,4.0,4,4,3.0,2.0,1.0,3
d3bs,16,1689.0,211.125,8.0,0.670822537748339,0.8140194979105366,8.0,4,4,4.0,5.0,1.0,1
d3c2,12,1197.0,171.0,7.0,0.5020050120790442,0.6341911764705882,7.0,3,3,2.0,5.0,1.0,1
d3fo,1616,1439.0,239.83333333333334,6.0,0.7063548664872316,0.7121466890863961,6.0,3,3,2.0,3.0,1.0,3
d3jf,911,277.0,92.33333333333333,3.0,0.3849573513082267,0.12521588946459414,3.0,3,3,2.0,2.0,1.0,6
d3o4,483,713.0,142.6,5.0,0.6324393853047877,0.9363636363636364,5.0,4,4,3.0,3.0,1.0,2
d3ps,2345,497.0,124.25,4.0,0.4342255786056504,0.3143028531629568,4.0,1,1,0.0,3.0,1.0,6
d3qa,14,159.0,39.75,4.0,0.13485550691388642,0.12511692478923936,4.0,2,2,2.0,3.0,1.0,6
d3ru,16,46.0,46.0,1.0,0.19071310116086237,0.19071310116086237,1.0,5,4,4.0,1.0,1.0,6
d3zk,1532,955.0,106.11111111111111,9.0,0.43252490369360486,0.4449648711943794,9.0,2,2,1.0,5.0,1.0,1
d43z,11,313.0,62.6,5.0,0.1791342637576834,0.156794425087108,5.0,6,6,5.0,4.0,1.0,2
d46d,19,726.0,145.2,5.0,0.4912354813009488,0.4534083802376485,5.0,5,5,4.0,3.0,1.0,2
d4ca,23,189.0,94.5,2.0,0.28241713088111975,0.28241713088111975,2.0,5,4,3.0,1.0,1.0,6
d4g2,17,821.0,164.2,5.0,0.45133177634290406,0.6121399176954733,5.0,6,6,3.0,3.0,1.0,2
d4q4,17,181.0,181.0,1.0,0.6045424181696726,0.6045424181696726,1.0,5,4,5.0,1.0,1.0,2
d4si,16,7.0,7.0,1.0,0.07337526205450734,0.07337526205450734,1.0,3,3,3.0,1.0,1.0,6
d4xv,22,86.0,43.0,2.0,0.14635883538322564,0.14635883538322564,2.0,3,3,2.0,2.0,1.0,6
d55d,66,2541.0,169.4,15.0,0.4440419082271168,0.42727272727272725,15.0,6,5,5.0,6.0,1.0,4
d5bs,842,423.0,105.75,4.0,0.40848351774691505,0.3373512761466129,4.0,3,3,2.0,2.0,1.0,6
d5j3,21,496.0,99.2,5.0,0.45788483735740143,0.14543339150668994,5.0,2,2,1.0,4.0,1.0,6
d5jb,15,32.0,32.0,1.0,0.11644832605531295,0.11644832605531295,1.0,4,3,4.0,1.0,1.0,6
d5re,887,144.0,144.0,1.0,0.418848167539267,0.418848167539267,1.0,4,3,3.0,1.0,1.0,6
d5ro,11,273.0,273.0,1.0,0.6509298998569384,0.6509298998569384,1.0,2,2,1.0,1.0,1.0,3
d5ry,23,109.0,109.0,1.0,0.45875420875420875,0.45875420875420875,1.0,3,3,2.0,1.0,1.0,6
d5s2,120,1871.0,187.1,10.0,0.6095827149448448,0.6097567555900889,10.0,6,5,6.0,4.0,1.0,1
d5t3,28,1691.0,187.88888888888889,9.0,0.6148967600442808,0.7097149505526469,9.0,10,8,4.0,5.0,1.0,5
d5v6,4524,233.0,77.66666666666667,3.0,0.28239591674197584,0.13992537313432835,3.0,2,2,1.0,3.0,1.0,6
d5yt,13,738.0,184.5,4.0,0.5492446955247456,0.47990330922852864,4.0,2,2,1.0,2.0,1.0,3
d694,99,1190.0,198.33333333333334,6.0,0.5867153309683116,0.5664478046677,6.0,5,4,3.0,6.0,1.0,1
d6bn,36,227.0,75.66666666666667,3.0,0.2566405469469059,0.15012254901960784,3.0,2,2,1.0,3.0,1.0,6
d6d5,10,4657.0,310.46666666666664,15.0,0.8128356839160156,0.9752026704816403,15.0,5,5,4.0,7.0,1.0,4
d6ge,15,316.0,158.0,2.0,0.5049298128342246,0.5049298128342246,2.0,2,2,0.0,2.0,1.0,3
d6jq,711,231.0,115.5,2.0,0.409344503272397,0.409344503272397,2.0,7,5,4.0,2.0,1.0,2
d6ky,2475,120.0,120.0,1.0,0.46620046620046623,0.46620046620046623,1.0,7,5,5.0,1.0,1.0,2
d6ld,1320,259.0,129.5,2.0,0.3551477368346062,0.3551477368346062,2.0,3,3,1.0,1.0,1.0,6
d6sw,661,330.0,66.0,5.0,0.26572617612524796,0.14834205933682373,5.0,3,3,2.0,5.0,1.0,6
d6w5,1154,344.0,344.0,1.0,0.9902130109383996,0.9902130109383996,1.0,2,2,0.0,1.0,1.0,3
d6zh,157,452.0,113.0,4.0,0.4409849741696819,0.42911533085011244,4.0,3,3,3.0,4.0,1.0,6
d73i,10,329.0,164.5,2.0,0.6430153467392672,0.6430153467392672,2.0,1,1,0.0,2.0,1.0,3
d74x,31,587.0,117.4,5.0,0.373508196934812,0.3541315345699832,5.0,3,3,3.0,4.0,1.0,6
d78b,618,255.0,63.75,4.0,0.25585840179388086,0.16061558986087288,4.0,5,5,4.0,3.0,1.0,2
d7bf,501,759.0,189.75,4.0,0.5861122301147885,0.6472356876585732,4.0,4,4,4.0,2.0,1.0,3
d7dv,1538,1759.0,175.9,10.0,0.6597230152910626,0.8489571978780612,10.0,5,5,5.0,5.0,1.0,1
d7i9,4350,214.0,107.0,2.0,0.39746996370130705,0.39746996370130705,2.0,3,3,2.0,2.0,1.0,6
d7ie,36,917.0,183.4,5.0,0.6227438635226895,0.6397306397306397,5.0,2,2,2.0,3.0,1.0,3
d7kh,3187,1353.0,193.28571428571428,7.0,0.6802350797010158,0.8411507191994997,7.0,4,4,4.0,4.0,1.0,1
d7ko,20,410.0,136.66666666666666,3.0,0.4209124906811117,0.2414194299011053,3.0,5,5,3.0,2.0,1.0,2
d7ld,11,668.0,222.66666666666666,3.0,0.6586936492016037,0.9218662169758293,3.0,3,3,1.0,3.0,1.0,3
d7so,16,942.0,188.4,5.0,0.6687275408990186,0.6813417190775681,5.0,2,2,0.0,5.0,1.0,3
d7v7,171,430.0,71.66666666666667,6.0,0.218459026378559,0.08886760323541931,6.0,1,1,0.0,3.0,1.0,6
d7x8,18,585.0,195.0,3.0,0.5499099188015614,0.40257648953301123,3.0,5,5,4.0,2.0,1.0,2
d83r,118,3434.0,214.625,16.0,0.5798252522582718,0.6438783729359645,16.0,7,5,5.0,6.0,1.0,4
d865,309,17.0,17.0,1.0,0.0529595015576324,0.0529595015576324,1.0,3,3,3.0,1.0,1.0,6
d88c,13,542.0,108.4,5.0,0.3236752485710501,0.09090909090909091,5.0,4,4,4.0,4.0,1.0,2
d8a2,13,77.0,38.5,2.0,0.11339528874599014,0.11339528874599014,2.0,6,6,4.0,2.0,1.0,2
d8bc,29,1004.0,251.0,4.0,0.8591303301212139,0.9427547534165182,4.0,5,5,4.0,4.0,1.0,1
d8ld,13,1182.0,197.0,6.0,0.5813479899166617,0.5777565783575399,6.0,1,1,0.0,4.0,1.0,3
d8ls,20,1706.0,189.55555555555554,9.0,0.6013284429191121,0.7338308457711443,9.0,7,7,6.0,5.0,1.0,1
d8mv,26,965.0,193.0,5.0,0.6003343037691222,0.684156378600823,5.0,3,3,2.0,4.0,1.0,3
d8p6,11,4848.0,242.4,20.0,0.6404387750211608,0.586848241354128,20.0,3,3,2.0,6.0,1.0,4
d8t3,916,544.0,108.8,5.0,0.33786782230701984,0.17412935323383083,5.0,4,3,3.0,3.0,1.0,6
d8y7,15,2961.0,269.1818181818182,11.0,0.8214618051213869,0.860323886639676,11.0,6,6,6.0,5.0,1.0,4
d91t,770,310.0,77.5,4.0,0.2935803757505305,0.13051568088540205,4.0,7,5,5.0,3.0,1.0,2
d97w,25,308.0,154.0,2.0,0.5502823829477136,0.5502823829477136,2.0,3,3,3.0,2.0,1.0,3
d9gi,11,438.0,109.5,4.0,0.3391400578451289,0.35210475918401896,4.0,2,2,1.0,4.0,1.0,6
d9gx,12,1777.0,222.125,8.0,0.6976964932267536,0.8971083515666638,8.0,2,2,1.0,6.0,1.0,1
d9hl,23,494.0,123.5,4.0,0.4152247374185086,0.46976070780478063,4.0,3,3,3.0,3.0,1.0,6
d9hu,2113,497.0,248.5,2.0,0.8426100469578731,0.8426100469578731,2.0,5,5,4.0,2.0,1.0,3
d9n4,15,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,0.0,0.0,0
d9wk,592,32.0,16.0,2.0,0.06094261600749584,0.06094261600749584,2.0,2,2,1.0,2.0,1.0,6
da76,17,1542.0,257.0,6.0,0.8123098204825131,0.9603266460905349,6.0,4,3,3.0,5.0,1.0,1
dacz,732,372.0,124.0,3.0,0.4592979241540586,0.4185692541856925,3.0,1,1,0.0,2.0,1.0,6
dad9,465,222.0,222.0,1.0,0.6690777576853526,0.6690777576853526,1.0,4,4,3.0,1.0,1.0,3
dag7,10,1352.0,169.0,8.0,0.467070022562445,0.26779092918333425,8.0,1,1,0.0,6.0,1.0,1
dah4,14,2268.0,252.0,9.0,0.7541098137400054,0.9447128287707998,9.0,3,3,2.0,5.0,1.0,1
dak7,2339,220.0,73.33333333333333,3.0,0.328357260281174,0.19924098671726756,3.0,7,5,7.0,3.0,1.0,2
dava,17,173.0,57.666666666666664,3.0,0.16501027945467958,0.18685955394816153,3.0,3,3,2.0,1.0,1.0,6
daxq,353,419.0,139.66666666666666,3.0,0.47868149144561895,0.4421175101803374,3.0,3,3,2.0,3.0,1.0,3
db5m,22,868.0,217.0,4.0,0.7149651264623977,0.7705381988363269,4.0,4,4,4.0,4.0,1.0,3
db9p,10,2308.0,164.85714285714286,14.0,0.4843924314121561,0.5112078854800388,14.0,9,8,4.0,6.0,1.0,4
dbac,429,1870.0,170.0,11.0,0.6296908212430486,0.6166375799883653,11.0,7,5,5.0,4.0,1.0,1
dbak,12,1001.0,250.25,4.0,0.731033920640541,0.8538892659384224,4.0,4,4,3.0,4.0,1.0,3
dbdz,12,1084.0,154.85714285714286,7.0,0.46773211213923765,0.4243827160493827,7.0,6,5,3.0,4.0,1.0,1
dbf3,164,2058.0,228.66666666666666,9.0,0.7251801011002555,0.8530183727034121,9.0,5,5,4.0,5.0,1.0,1
dble,12,1914.0,191.4,10.0,0.4621489106694073,0.3610630379231539,10.0,6,6,4.0,6.0,1.0,1
dbls,736,1873.0,187.3,10.0,0.7259820369452736,0.8696211740880353,10.0,5,4,3.0,5.0,1.0,1
dbm2,11,853.0,170.6,5.0,0.6199479287922973,0.665976535541753,5.0,6,5,6.0,3.0,1.0,2
dbwf,26,2656.0,221.33333333333334,12.0,0.7138438652232267,0.7427943062398088,12.0,9,5,6.0,5.0,1.0,4
dbwk,17,640.0,160.0,4.0,0.6601801405111392,0.7366078412966613,4.0,4,4,3.0,4.0,1.0,3
dc18,11,48.0,48.0,1.0,0.17467248908296942,0.17467248908296942,1.0,1,1,0.0,1.0,1.0,6
dc5j,13,1454.0,242.33333333333334,6.0,0.6606448818551952,0.7381055126308291,6.0,4,4,3.0,5.0,1.0,1
dcaj,22,282.0,282.0,1.0,0.9957627118644068,0.9957627118644068,1.0,5,5,3.0,1.0,1.0,3
dcmo,15,279.0,93.0,3.0,0.2224937654959445,0.20393811533052036,3.0,1,1,0.0,3.0,1.0,6
dcod,272,184.0,184.0,1.0,0.7148407148407149,0.7148407148407149,1.0,4,4,3.0,1.0,1.0,3
dd1t,1784,853.0,213.25,4.0,0.793197446608037,0.9270314540018885,4.0,4,4,3.0,2.0,1.0,3
dd24,1077,1193.0,108.45454545454545,11.0,0.409039818965514,0.3748558246828143,11.0,7,5,4.0,5.0,1.0,1
dd3h,3312,1352.0,169.0,8.0,0.6061452864572895,0.67502941102851,8.0,6,5,3.0,5.0,1.0,1
ddbc,15,0.0,0.0,0.0,0.0,0.0,0.0,6,5,5.0,0.0,0.0,0
ddbo,15,1197.0,149.625,8.0,0.4412648966975531,0.32776165910047733,8.0,3,3,2.0,6.0,1.0,1
dddm,21,775.0,258.3333333333333,3.0,0.765545170136254,0.9595015576323987,3.0,4,4,3.0,1.0,1.0,3
ddel,251,38.0,19.0,2.0,0.06489623560519082,0.06489623560519082,2.0,5,4,4.0,2.0,1.0,6
ddk2,12,1458.0,208.28571428571428,7.0,0.6504752871865949,0.7254534083802376,7.0,8,7,4.0,5.0,1.0,1
ddn8,15,1086.0,181.0,6.0,0.50909384795399,0.4444745390104512,6.0,5,4,3.0,4.0,1.0,1
ddqv,977,624.0,124.8,5.0,0.48148667386950894,0.4786620530565167,5.0,2,2,1.0,3.0,1.0,3
ddr1,11,940.0,188.0,5.0,0.7854063391867987,0.8686440677966102,5.0,4,4,3.0,4.0,1.0,1
ddrg,1360,922.0,131.71428571428572,7.0,0.44214535021734097,0.40869565217391307,7.0,3,3,0.0,5.0,1.0,1
ddro,14,528.0,132.0,4.0,0.3873930858476391,0.27694544559368256,4.0,6,6,5.0,4.0,1.0,2
ddwl,21,152.0,50.666666666666664,3.0,0.15445618603787437,0.1838235294117647,3.0,4,4,4.0,3.0,1.0,6
ddwy,2851,268.0,134.0,2.0,0.39925678186547753,0.39925678186547753,2.0,1,1,0.0,2.0,1.0,6
de1d,828,788.0,112.57142857142857,7.0,0.4033274866160434,0.2503736920777279,7.0,4,4,2.0,3.0,1.0,1
de7v,15,386.0,96.5,4.0,0.2930849194685577,0.22272270397492805,4.0,5,5,3.0,4.0,1.0,2
debo,32,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
ded7,26,959.0,191.8,5.0,0.5660035469192785,0.4766474728087012,5.0,8,7,7.0,4.0,1.0,2
dedn,3002,2313.0,210.27272727272728,11.0,0.7320173444423649,0.7642487046632125,11.0,7,5,7.0,5.0,1.0,4
dei6,14,205.0,68.33333333333333,3.0,0.19860178209000126,0.1526479750778816,3.0,4,4,3.0,2.0,1.0,6
deil,2658,543.0,108.6,5.0,0.41548933939638444,0.43668122270742354,5.0,6,5,4.0,3.0,1.0,2
del6,16,290.0,145.0,2.0,0.5363345236826209,0.5363345236826209,2.0,4,4,2.0,2.0,1.0,3
dep3,19,762.0,190.5,4.0,0.6417538343207027,0.6026986618519362,4.0,5,5,3.0,4.0,1.0,2
detz,24,128.0,128.0,1.0,0.4519774011299435,0.4519774011299435,1.0,3,3,3.0,1.0,1.0,6
deux,14,346.0,346.0,1.0,0.9959700633275763,0.9959700633275763,1.0,1,1,0.0,1.0,1.0,3
devm,15,582.0,194.0,3.0,0.5407290623589528,0.37551440329218105,3.0,5,4,2.0,2.0,1.0,3
dezf,2020,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
df1r,18,358.0,179.0,2.0,0.5044159757967445,0.5044159757967445,2.0,3,3,2.0,2.0,1.0,3
df34,13,2102.0,175.16666666666666,12.0,0.5160466096471575,0.4249874201257896,12.0,5,5,2.0,5.0,1.0,1
df81,17,2428.0,220.72727272727272,11.0,0.6952728409370471,0.9354575163398693,11.0,4,4,3.0,6.0,1.0,1
dfj1,18,203.0,101.5,2.0,0.2846949289008979,0.2846949289008979,2.0,3,3,3.0,2.0,1.0,6
dfl8,20,1202.0,200.33333333333334,6.0,0.5940164028444072,0.641736147034659,6.0,8,6,4.0,4.0,1.0,2
dfre,25,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.0,0.0,0.0,0
dfs6,587,276.0,92.0,3.0,0.34483218306747715,0.27972027972027974,3.0,5,4,5.0,2.0,1.0,2
dftf,4308,625.0,125.0,5.0,0.55660493008951,0.6740196078431372,5.0,3,3,3.0,3.0,1.0,3
dfzb,10,552.0,110.4,5.0,0.2798305400179498,0.20375457875457875,5.0,3,2,2.0,5.0,1.0,6
dg6y,822,194.0,194.0,1.0,0.7536907536907538,0.7536907536907538,1.0,7,5,6.0,1.0,1.0,2
dgbc,34,452.0,90.4,5.0,0.26477273434331744,0.08585858585858586,5.0,6,5,4.0,4.0,1.0,2
dgcp,628,575.0,143.75,4.0,0.5105093020177325,0.6182365189969632,4.0,4,4,3.0,4.0,1.0,2
dgcx,883,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.0,0.0,0.0,0
dggp,11,1154.0,192.33333333333334,6.0,0.5047352802652999,0.4008792365815777,6.0,5,5,3.0,5.0,1.0,1
dgl9,16,1907.0,272.42857142857144,7.0,0.781199645838423,0.9232954545454546,7.0,5,5,5.0,5.0,1.0,1
dgn9,67,1215.0,110.45454545454545,11.0,0.29674168237645415,0.18633540372670807,11.0,4,4,3.0,5.0,1.0,1
dgoj,756,168.0,56.0,3.0,0.24741719186163633,0.2469135802469136,3.0,3,3,2.0,3.0,1.0,6
dguw,20,654.0,109.0,6.0,0.2869351622195344,0.2891406023473646,6.0,3,3,1.0,5.0,1.0,6
dgw3,11,53.0,53.0,1.0,0.16237745098039214,0.16237745098039214,1.0,3,3,2.0,1.0,1.0,6
dgyt,437,646.0,107.66666666666667,6.0,0.35734337391013415,0.24497848308456094,6.0,1,1,0.0,5.0,1.0,6
dh6n,11,3427.0,214.1875,16.0,0.609009437252522,0.6810794970161977,16.0,6,6,3.0,6.0,1.0,4
dhaw,11,797.0,132.83333333333334,6.0,0.2870351334136117,0.23127641096050236,6.0,5,5,4.0,5.0,1.0,2
dhd6,17,1340.0,191.42857142857142,7.0,0.5753689184204508,0.5485232067510548,7.0,5,5,3.0,5.0,1.0,1
dhei,1188,543.0,135.75,4.0,0.3686657598252148,0.23953735071690105,4.0,5,4,3.0,3.0,1.0,2
dhfi,11,1387.0,198.14285714285714,7.0,0.596691303577232,0.7047325102880658,7.0,2,2,1.0,5.0,1.0,1
dhgq,445,414.0,207.0,2.0,0.5290968220708923,0.5290968220708923,2.0,1,1,0.0,2.0,1.0,3
dhl9,13,299.0,99.66666666666667,3.0,0.3524768188469445,0.36356209150326796,3.0,4,4,4.0,2.0,1.0,2
dhmv,1592,1291.0,184.42857142857142,7.0,0.5897124217352548,0.7303807303807305,7.0,8,5,6.0,4.0,1.0,2
dhza,21,881.0,176.2,5.0,0.559626151414528,0.35858585858585856,5.0,3,3,1.0,4.0,1.0,3
dhzh,13,953.0,190.6,5.0,0.5665374140273222,0.5756479807112719,5.0,4,4,4.0,4.0,1.0,1
di1k,15,755.0,125.83333333333333,6.0,0.40087709051417897,0.28667743307893345,6.0,2,2,1.0,5.0,1.0,1
di1x,23,48.0,24.0,2.0,0.09208433309651792,0.09208433309651792,2.0,1,1,0.0,2.0,1.0,6
di2e,12,714.0,178.5,4.0,0.4927152021384195,0.4950426904393256,4.0,6,6,4.0,3.0,1.0,2
di6q,11,1945.0,176.8181818181818,11.0,0.483901787126926,0.471813725490196,11.0,5,5,3.0,5.0,1.0,1
di7h,88,114.0,38.0,3.0,0.14114407412884292,0.11290322580645161,3.0,8,3,6.0,2.0,1.0,2
di96,23,801.0,267.0,3.0,0.6799199919316173,0.8823529411764705,3.0,1,1,0.0,3.0,1.0,3
dia6,16,92.0,92.0,1.0,0.2818627450980392,0.2818627450980392,1.0,5,4,4.0,1.0,1.0,6
dikn,23,1106.0,138.25,8.0,0.49180111964767614,0.5496472343488151,8.0,2,2,1.0,7.0,1.0,1
dj1o,10,574.0,82.0,7.0,0.23011480325118489,0.10638297872340426,7.0,6,5,4.0,3.0,1.0,2
dj1x,597,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
dj1y,798,720.0,180.0,4.0,0.7214694014557855,0.793733468603935,4.0,3,3,2.0,3.0,1.0,3
dj5m,15,3017.0,201.13333333333333,15.0,0.5716944381533005,0.7796964939822083,15.0,9,8,7.0,6.0,1.0,4
dj9m,432,613.0,76.625,8.0,0.2888182732964159,0.21874797237116078,8.0,5,5,4.0,3.0,1.0,2
djc9,37,620.0,124.0,5.0,0.47566853457090613,0.622895622895623,5.0,5,4,2.0,4.0,1.0,2
djcc,12,503.0,167.66666666666666,3.0,0.5522223348310304,0.6332556332556333,3.0,2,2,1.0,2.0,1.0,3
djhk,26,487.0,243.5,2.0,0.9418852633823842,0.9418852633823842,2.0,3,3,2.0,2.0,1.0,3
djhr,51,1520.0,138.1818181818182,11.0,0.394182530242851,0.27548209366391185,11.0,1,1,0.0,6.0,1.0,1
djjo,277,1668.0,185.33333333333334,9.0,0.6305741680270729,0.7742537313432836,9.0,6,5,5.0,5.0,1.0,1
djlf,1537,1211.0,201.83333333333334,6.0,0.6817508257038817,0.8687712589843957,6.0,3,2,1.0,2.0,1.0,3
djot,44,1237.0,176.71428571428572,7.0,0.5675260997623311,0.744485294117647,7.0,5,5,4.0,5.0,1.0,1
djox,1581,1043.0,115.88888888888889,9.0,0.41128342470279444,0.09324009324009325,9.0,3,3,2.0,4.0,1.0,1
djsl,14,1198.0,171.14285714285714,7.0,0.6074368617389764,0.46655424395727946,7.0,3,3,2.0,5.0,1.0,1
dk5q,3066,728.0,145.6,5.0,0.5088049402400079,0.4835924006908463,5.0,5,5,4.0,4.0,1.0,2
dk73,19,290.0,96.66666666666667,3.0,0.3012675986259446,0.17131242740998837,3.0,4,4,3.0,3.0,1.0,6
dk7k,1723,603.0,150.75,4.0,0.5533858038636805,0.5949197860962566,4.0,5,4,2.0,3.0,1.0,2
dk7r,1709,436.0,87.2,5.0,0.2968415996939654,0.25217391304347825,5.0,5,4,4.0,3.0,1.0,2
dk8r,17,1564.0,173.77777777777777,9.0,0.5216349707204324,0.4311774461028193,9.0,2,2,2.0,6.0,1.0,1
dka8,13,3019.0,251.58333333333334,12.0,0.7429282916062716,0.860122530281518,12.0,5,4,2.0,7.0,1.0,4
dkg7,11,1615.0,179.44444444444446,9.0,0.6080137306778123,0.7085346215780998,9.0,6,5,4.0,6.0,1.0,1
dkhh,15,353.0,176.5,2.0,0.543087016701615,0.543087016701615,2.0,5,5,4.0,2.0,1.0,2
dkib,18,20.0,20.0,1.0,0.06397952655150352,0.06397952655150352,1.0,5,5,4.0,1.0,1.0,6
dkjm,3474,263.0,131.5,2.0,0.5525642502828816,0.5525642502828816,2.0,8,5,6.0,2.0,1.0,2
dkkx,575,1046.0,130.75,8.0,0.4441645300880506,0.3701196817138846,8.0,5,5,4.0,5.0,1.0,1
dknm,1811,1258.0,179.71428571428572,7.0,0.6692481961555342,0.7007575757575757,7.0,5,4,4.0,5.0,1.0,1
dkva,4336,74.0,74.0,1.0,0.2144927536231884,0.2144927536231884,1.0,2,2,1.0,1.0,1.0,6
dkz4,125,378.0,126.0,3.0,0.3354588259700502,0.1397011046133853,3.0,9,4,7.0,1.0,1.0,2
dkzg,16,317.0,158.5,2.0,0.5034815062388591,0.5034815062388591,2.0,5,5,4.0,2.0,1.0,2
dl66,1009,302.0,151.0,2.0,0.48922622093353796,0.48922622093353796,2.0,1,1,0.0,1.0,1.0,3
dl93,31,679.0,135.8,5.0,0.3844614289096791,0.2408702408702409,5.0,4,3,3.0,4.0,1.0,2
dlaq,1076,376.0,94.0,4.0,0.3339021290895209,0.29269619269619274,4.0,6,5,6.0,2.0,1.0,2
dlcb,23,1191.0,198.5,6.0,0.5724022968050092,0.6336669096140473,6.0,4,4,4.0,4.0,1.0,1
dldx,14,862.0,143.66666666666666,6.0,0.4773960776706083,0.3661549255693917,6.0,8,7,6.0,4.0,1.0,2
dlem,13,749.0,249.66666666666666,3.0,0.6889449446112007,0.9780775716694774,3.0,4,4,2.0,2.0,1.0,3
