adventurer_id,cluster,age,avg_completion,completion_std,median_completion,num_views,completion_consistency,finisher_ratio,genre_concentration,avg_content_length,num_subs,num_churns,churn_rate,num_publishers,publisher_concentration,viewing_time_std,viewing_time_mean,viewing_consistency
j7s1,1,1938,0.4764317807796068,0.580374457795326,0.4764317807796068,2,0.6327614288293628,0.5,0.0,4.5600000000000005,5,3.0,0.6,4,0.2,169.7056274847714,137.0,1.2297509238026914
j7wi,8,19,0.6910367458445814,0.35280259800594677,0.808609656777196,5,0.7392061498654839,0.6,0.1499999999999999,4.642,3,3.0,1.0,3,0.25,116.4675920589071,204.8,0.5659261032988683
j811,1,2179,0.5272116979206531,0.6444490381221637,0.5272116979206531,2,0.608106409391637,0.5,0.0,4.825,5,5.0,1.0,5,0.16666666666666666,162.63455967290594,138.0,1.170032803402201
j81n,9,15,0.4720171659730701,0.3822370434293995,0.4450261780104712,3,0.723464911285368,0.3333333333333333,0.0,5.7,2,1.0,0.5,2,0.3333333333333333,123.06637775336256,157.66666666666666,0.7756284312186716
j823,9,27,0.4267323858459636,0.42726177046499547,0.19291782612361918,8,0.7006423213270853,0.375,0.15000000000000013,5.22625,6,5.0,0.8333333333333334,5,0.16666666666666666,147.63734525615703,139.75,1.0489331812160358
j87j,6,20,0.9322033898305085,0.0,0.9322033898305085,1,0.0,1.0,0.0,4.72,6,4.0,0.6666666666666666,6,0.14285714285714285,0.0,264.0,0.0
j88u,6,1383,0.25370563490873305,0.2514238630993326,0.15903147575950152,6,0.7990897644570681,0.0,0.0,4.761666666666667,1,0.0,0.0,1,0.5,84.89856692940504,76.83333333333333,1.0907738791786514
j8a3,1,235,0.5186096628763551,0.36262658928313285,0.557964343961851,4,0.7338767699565383,0.25,0.0,5.4875,5,5.0,1.0,4,0.2,105.13166348282836,160.0,0.6529916986511078
j8c8,1,31,0.5700302494572695,0.29511546763507424,0.5573708441478186,12,0.7721319256776654,0.25,0.2857142857142858,6.016666666666667,1,0.0,0.0,1,0.5,118.50620109078552,208.58333333333334,0.5654371423814816
j8cn,7,10,0.6704763928220798,0.3807108378828399,0.8830845771144279,11,0.7242646125190009,0.6363636363636364,0.3272727272727274,6.266363636363637,5,4.0,0.8,5,0.16666666666666666,149.57138763814422,249.0,0.5982855505525768
j8gg,3,13,0.3857953658780118,0.44329899825810276,0.13089005235602094,3,0.6928571288464039,0.3333333333333333,0.0,5.793333333333334,6,6.0,1.0,6,0.14285714285714285,142.3247460329135,128.66666666666666,1.097620149354089
j8hs,6,12,0.24036466739985177,0.30813109687535506,0.06879299562226392,3,0.7644493754399945,0.0,0.0,6.083333333333333,2,0.0,0.0,2,0.3333333333333333,132.21699336066197,97.33333333333333,1.3445795934982574
j8i5,1,46,0.502796101473565,0.44593377885772895,0.44142614601018676,3,0.6915946045537359,0.3333333333333333,0.16666666666666674,5.346666666666667,2,1.0,0.5,2,0.3333333333333333,138.60856154413165,162.33333333333334,0.848623846188561
j8je,1,119,0.2492753623188406,0.0,0.2492753623188406,1,0.0,0.0,0.0,5.75,5,3.0,0.6,5,0.16666666666666666,0.0,86.0,0.0
j8m9,1,960,0.4829769940168056,0.33186910724326363,0.43709150326797386,7,0.7508245326523305,0.2857142857142857,0.3214285714285714,4.74,6,4.0,0.6666666666666666,5,0.16666666666666666,123.93738818643949,146.14285714285714,0.8422929294224043
j8ng,6,59,0.4295115350418593,0.35408955322594604,0.35341016712896217,4,0.7385035927776175,0.25,0.0,4.63,2,1.0,0.5,2,0.3333333333333333,69.14417304926474,94.75,0.7221323556058981
j8nx,9,13,0.6434467006878347,0.3247645267339752,0.6723891273247495,5,0.7548511300082609,0.4,0.1499999999999999,6.29,5,4.0,0.8,5,0.16666666666666666,124.11365758851844,246.2,0.5020779028661749
j8pc,1,35,0.4557280745494697,0.3572861223341087,0.3026575491056701,4,0.7367643296023036,0.25,0.0,6.0425,11,9.0,0.8181818181818182,8,0.1111111111111111,121.55245781143218,161.5,0.7480151249934288
j8tu,1,51,0.5308403865460992,0.3352586133245084,0.6205057701120693,8,0.7489185915155521,0.125,0.375,5.43875,10,9.0,0.9,7,0.125,113.11561721151884,179.0,0.6284200956195491
j8vh,1,20,0.15670388525780682,0.04701849284850636,0.15670388525780682,2,0.9550929681092943,0.0,0.0,5.960000000000001,7,7.0,1.0,7,0.125,9.899494936611665,55.0,0.1767766952966369
j8xv,3,10,0.40569438515974304,0.3246576504680726,0.3791498438052575,6,0.7549120330423837,0.16666666666666666,0.16666666666666674,6.213333333333334,2,2.0,1.0,2,0.3333333333333333,120.52053766889692,150.0,0.7981492560854101
j91a,1,70,0.5016893733474634,0.28814601692721226,0.48248141284891766,8,0.7763095075086552,0.125,0.15000000000000013,5.50875,5,1.0,0.2,5,0.16666666666666666,104.2537255243873,174.375,0.5944617278653589
j942,6,22,0.7168079096045198,0.0,0.7168079096045198,1,0.0,0.0,0.0,4.72,3,3.0,1.0,3,0.25,0.0,203.0,0.0
j983,1,24,0.36743951648255746,0.21505605675700343,0.3535353535353536,5,0.8230072961975186,0.0,0.1499999999999999,4.561999999999999,8,6.0,0.75,5,0.16666666666666666,51.65075023656481,97.6,0.523841280289704
j99b,1,29,0.335765351007256,0.29731384915098596,0.19923433058403467,10,0.77082349861172,0.1,0.16000000000000014,7.2459999999999996,6,5.0,0.8333333333333334,6,0.14285714285714285,104.49885698471113,134.3,0.772349275570666
j99t,1,37,0.4922626784365288,0.3351518998599445,0.4681194511702987,7,0.7489784496467394,0.2857142857142857,0.22857142857142865,6.617142857142857,1,0.0,0.0,1,0.5,144.94416001967627,202.85714285714286,0.7110084934391968
j9bd,4,14,0.7627185887789921,0.3252798948985138,0.9703720680029158,8,0.7545575873061722,0.625,0.1875,5.52625,3,2.0,0.6666666666666666,3,0.25,111.72031404999078,244.0,0.456001281836697
j9cu,1,48,0.3221069967413224,0.2729746228471258,0.17681728880157171,3,0.7855616145460993,0.0,0.16666666666666674,5.136666666666667,10,10.0,1.0,7,0.125,98.90904913100722,105.0,0.9331042370849738
j9hv,1,102,0.5092821720716794,0.3238993209965969,0.5218721432726668,10,0.7553444466209305,0.2,0.28,5.174,15,14.0,0.9333333333333333,9,0.1,106.49152287597565,160.0,0.661438030285563
j9kk,1,37,0.07682030728122911,0.0,0.07682030728122911,1,0.0,0.0,0.0,4.99,4,3.0,0.75,4,0.2,0.0,23.0,0.0
j9km,1,3157,0.4788213627992634,0.0,0.4788213627992634,1,0.0,0.0,0.0,5.43,1,0.0,0.0,1,0.5,0.0,156.0,0.0
j9o1,6,12,0.44380231616514715,0.37722244500691,0.44380231616514715,2,0.7260991161053745,0.0,0.0,6.46,4,2.0,0.5,4,0.2,166.17009357883867,180.5,0.9155377056685327
j9ra,1,13,0.4691854783712054,0.387893744110416,0.41407867494824013,13,0.7205162529505886,0.3076923076923077,0.40000000000000013,4.383076923076922,3,2.0,0.6666666666666666,3,0.25,93.77899551605358,116.0,0.8015298762055861
j9s9,1,4142,0.5833333333333334,0.0,0.5833333333333334,1,0.0,0.0,0.0,3.0,1,0.0,0.0,1,0.5,0.0,105.0,0.0
j9xt,1,10,0.3388725705831893,0.29268131235296907,0.22783251231527096,13,0.7735858718184581,0.15384615384615385,0.34615384615384603,6.5030769230769225,2,1.0,0.5,2,0.3333333333333333,100.99143147202751,127.53846153846153,0.7856903705184666
j9zh,1,32,0.536802292882914,0.2485166931625281,0.5564955518665134,6,0.8009504442163057,0.16666666666666666,0.3333333333333335,5.196666666666666,7,6.0,0.8571428571428571,6,0.14285714285714285,151.2702878955415,181.5,0.8288782898385835
ja11,1,551,0.41598252735822683,0.3877680471952993,0.2336767972703735,4,0.7205815136189476,0.25,0.0,5.4225,2,1.0,0.5,2,0.3333333333333333,137.40299608572346,138.75,0.9832056964989156
ja18,1,79,0.2623229664493266,0.13202362025811654,0.25193798449612403,5,0.8833737937128789,0.0,0.0,4.74,7,6.0,0.8571428571428571,5,0.16666666666666666,43.0093013195983,76.4,0.5556757276433889
ja1c,8,15,0.4848713844447184,0.3566648863688382,0.43724279835390945,11,0.7371017043689658,0.2727272727272727,0.18181818181818188,5.7290909090909095,4,1.0,0.25,4,0.2,142.9527576127544,177.9090909090909,0.7990245598273874
ja1o,1,44,0.21794871794871795,0.0,0.21794871794871795,1,0.0,0.0,0.0,6.5,4,3.0,0.75,3,0.25,0.0,85.0,0.0
ja7e,1,468,0.563226689349794,0.3125128618395845,0.6403116990803558,6,0.7618972956946308,0.16666666666666666,0.16666666666666674,4.165,8,6.0,0.75,5,0.16666666666666666,103.42291815647052,146.5,0.7011723264845459
ja8m,1,2812,0.5777660359279865,0.2397480674487395,0.6374378109452736,7,0.8066154941123531,0.14285714285714285,0.3214285714285714,4.288571428571428,9,5.0,0.5555555555555556,5,0.16666666666666666,65.83239902893379,147.28571428571428,0.44395644817200053
jaaj,8,11,0.43871681216251507,0.3489172044511611,0.28322440087145967,7,0.7413353441561846,0.2857142857142857,0.17142857142857149,6.045714285714285,6,4.0,0.6666666666666666,6,0.14285714285714285,119.23566101273082,158.14285714285714,0.7492366490925635
jacv,9,206,0.6709785947672308,0.49728315573462173,0.9286898839137645,3,0.6678763440101372,0.6666666666666666,0.16666666666666674,5.476666666666667,5,3.0,0.6,5,0.16666666666666666,157.42405576446484,204.33333333333334,0.7666755962555105
jag3,6,19,0.3811884926128213,0.3631847268232233,0.3811884926128213,2,0.7335762940437339,0.0,0.0,4.975,2,2.0,1.0,2,0.3333333333333333,139.30003589374985,128.5,1.0756759528474893
jagg,2,10,0.5578917052220285,0.29388727562446976,0.6151933959929383,14,0.7728648537156139,0.21428571428571427,0.2857142857142858,6.115714285714286,8,7.0,0.875,8,0.1111111111111111,118.09895273609601,209.14285714285714,0.5619936567999131
jagu,1,3368,0.3146951911838288,0.27352489056652574,0.3033145716072545,5,0.7852221871809285,0.0,0.1333333333333333,4.598000000000001,6,5.0,0.8333333333333334,5,0.16666666666666666,69.93425483981366,84.4,0.818902281496647
jait,1,54,0.4389851549210085,0.337490358256281,0.37202380952380953,9,0.7476689411830412,0.2222222222222222,0.08333333333333326,5.256666666666667,7,7.0,1.0,6,0.14285714285714285,108.5644969591809,136.33333333333334,0.7905181817416085
jakv,2,18,0.8408436888926628,0.2930317568770721,0.9631019387116948,9,0.7733762103532539,0.7777777777777778,0.22222222222222232,4.768888888888889,8,6.0,0.75,7,0.125,97.97193475684759,245.0,0.3982598973855593
jawg,1,30,0.7027755725873265,0.25788548376564463,0.7797101449275362,9,0.7949849274087887,0.4444444444444444,0.22222222222222232,4.328888888888889,2,1.0,0.5,2,0.3333333333333333,100.67494447202066,189.77777777777777,0.5277079209366254
jazc,1,1735,0.7333369726303484,0.16844884564405058,0.6452726017943409,7,0.8558354982573488,0.42857142857142855,0.17142857142857149,4.731428571428572,5,2.0,0.4,5,0.16666666666666666,28.445436490636894,203.14285714285714,0.13934083655315482
jb6j,1,897,0.6207601539094219,0.3186249734800011,0.7126236183827807,9,0.7583657371215157,0.2222222222222222,0.08333333333333326,4.792222222222223,8,5.0,0.625,5,0.16666666666666666,95.85796784827018,173.0,0.550907861196955
jb6k,1,25,0.0754000570764337,0.0012058521538746273,0.0754000570764337,2,0.9987956001742493,0.0,0.0,6.99,5,4.0,0.8,4,0.2,14.849242404917497,31.5,0.4568997663051538
jb7q,4,10,0.500421492398737,0.36426093336607696,0.46160754664414294,10,0.7329976073804838,0.3,0.16000000000000014,5.771,4,3.0,0.75,4,0.2,139.68138347284827,181.0,0.7674801289716938
jb9h,1,41,0.43935657790695226,0.3175823285294324,0.4957346918740007,4,0.7589658561344782,0.0,0.16666666666666674,5.18,5,5.0,1.0,4,0.2,91.98188227399277,135.0,0.6763373696617115
jba3,1,250,0.4656911323238126,0.33422884910872785,0.46151028016312995,10,0.7494966104712888,0.3,0.28,4.601999999999999,3,1.0,0.3333333333333333,3,0.25,111.47939520626917,139.9,0.7911951398599657
jbbp,0,27,0.5458642354571676,0.36322513438845233,0.48881641869040926,6,0.7335545499963244,0.3333333333333333,0.25,5.098333333333334,6,5.0,0.8333333333333334,6,0.14285714285714285,119.88230339239678,174.83333333333334,0.6817950903832992
jbh7,1,1071,0.4522911321330411,0.048279035418346924,0.47307132459970885,3,0.9539444806324113,0.0,0.0,5.406666666666666,4,2.0,0.5,4,0.2,22.50185177565023,146.33333333333334,0.15272750073970745
jbjh,1,173,0.7096267859773162,0.3525313718437682,0.7096267859773162,2,0.7393543845395629,0.5,0.0,5.035,3,2.0,0.6666666666666666,2,0.3333333333333333,111.01576464628796,215.5,0.5127748944401291
jbnb,1,89,0.1669877970456005,0.0,0.1669877970456005,1,0.0,0.0,0.0,5.19,6,4.0,0.6666666666666666,4,0.2,0.0,52.0,0.0
jbo5,7,12,0.6188074367866608,0.4056300318596699,0.8540630182421227,11,0.7114247542626738,0.5454545454545454,0.1969696969696968,4.805454545454546,6,3.0,0.5,6,0.14285714285714285,139.41403346604935,191.45454545454547,0.7243997959974222
jbsc,1,315,0.5862277247081169,0.3321290544977454,0.5862277247081169,2,0.7506780192381822,0.5,0.0,3.795,4,4.0,1.0,4,0.2,89.80256121069154,137.5,0.6483939437595057
jbt6,6,839,0.4209719184376752,0.35084608948492246,0.4878048780487805,5,0.7402767848862042,0.2,0.1499999999999999,4.968,4,3.0,0.75,4,0.2,86.72773489489968,118.8,0.7239376869357236
jbwz,1,8669,0.2967680431267006,0.20837679939097084,0.24895179052124972,4,0.8275564381110312,0.0,0.0,5.395,6,5.0,0.8333333333333334,5,0.16666666666666666,90.66191776778899,105.75,0.8492919697216768
jc15,3,30,0.5874426006033896,0.5802644750773754,0.5874426006033896,2,0.6328054675474727,0.5,0.0,6.07,4,2.0,0.5,4,0.2,204.35385976291224,210.5,0.9662121028979302
jc3y,2,19,0.5243835274749293,0.3247733995076741,0.5755909792368126,16,0.754846074333641,0.1875,0.27083333333333326,6.11,6,4.0,0.6666666666666666,6,0.14285714285714285,119.18219595784151,187.5625,0.6320567236743335
jcbs,1,114,0.154308359577704,0.10591521136818102,0.1286008230452675,3,0.9042284523447796,0.0,0.0,4.53,6,5.0,0.8333333333333334,6,0.14285714285714285,35.019042438840806,42.666666666666664,0.8019628039429193
jcka,1,31,0.19893255701115964,0.0,0.19893255701115964,1,0.0,0.0,0.0,6.87,3,2.0,0.6666666666666666,3,0.25,0.0,82.0,0.0
jckk,1,17,0.19301470588235292,0.0,0.19301470588235292,1,0.0,0.0,0.0,5.44,2,2.0,1.0,2,0.3333333333333333,0.0,63.0,0.0
jcmz,1,48,0.24675603300768936,0.1831774716538378,0.1598173515981735,7,0.8451817448841435,0.0,0.11904761904761907,5.097142857142857,7,6.0,0.8571428571428571,6,0.14285714285714285,50.91402650781114,73.28571428571429,0.6853811260666883
jcnb,7,229,0.8045313571438769,0.24287393419822376,0.8951327878900617,8,0.8045868309605338,0.75,0.25,5.57375,5,4.0,0.8,5,0.16666666666666666,86.10199516520257,270.125,0.317573057317483
jcnd,1,113,0.6413422229004717,0.1196714231056355,0.576171875,3,0.8931191592139571,0.0,0.0,4.983333333333333,3,2.0,0.6666666666666666,3,0.25,23.094010767585033,190.33333333333334,0.12070040470863257
jcpv,1,89,0.6723307612882051,0.3012637502621681,0.7479508196721312,11,0.7684837142343574,0.45454545454545453,0.28787878787878785,5.196363636363636,11,8.0,0.7272727272727273,6,0.14285714285714285,99.77511076051343,202.54545454545453,0.49018589475911023
jcqe,1,49,0.49500204406239884,0.42008809569478894,0.22900763358778622,7,0.7041816652302422,0.42857142857142855,0.25,5.748571428571429,12,12.0,1.0,7,0.125,142.2564752898959,166.71428571428572,0.8482072632276586
jcsi,1,35,0.6462895174970504,0.30675034348186814,0.6785063752276866,17,0.7652571166237275,0.4117647058823529,0.23529411764705888,6.29235294117647,9,8.0,0.8888888888888888,6,0.14285714285714285,134.4321390144485,247.0,0.5420650766711633
jcwr,1,80,0.39696782383867385,0.4018608158385392,0.39696782383867385,2,0.7133375786681351,0.0,0.0,4.48,2,1.0,0.5,2,0.3333333333333333,104.65180361560904,105.0,0.987281166184991
jcyq,3,12,0.3951231609298229,0.231421480856742,0.4220314735336194,5,0.8120696410982419,0.0,0.1499999999999999,6.444,4,3.0,0.75,4,0.2,94.34935081917628,154.6,0.606358295753061
jcz7,1,41,0.5609489490018141,0.332980311857211,0.5502645502645502,9,0.7501986271700614,0.4444444444444444,0.08888888888888902,5.04,4,3.0,0.75,3,0.25,114.45972120260375,168.55555555555554,0.6750573334360641
jd2n,1,123,0.1827956989247312,0.0,0.1827956989247312,1,0.0,0.0,0.0,4.65,11,8.0,0.7272727272727273,8,0.1111111111111111,0.0,51.0,0.0
jd5t,9,21,0.36165582764028004,0.35147157101292426,0.1887340301974448,5,0.7399341735694098,0.2,0.0,5.5120000000000005,5,4.0,0.8,4,0.2,122.6038335452852,123.2,0.9871484182390112
jd6t,7,12,0.5974813585730511,0.3060055535358392,0.5555555555555556,15,0.7656935280961331,0.4,0.32380952380952377,5.360666666666666,7,4.0,0.5714285714285714,6,0.14285714285714285,109.62459751785812,192.46666666666667,0.5666329988862412
jd6x,1,492,0.4261507619166352,0.31321846184148855,0.42610571736785335,9,0.7614879237973312,0.1111111111111111,0.3111111111111111,4.036666666666666,6,5.0,0.8333333333333334,5,0.16666666666666666,94.16533922368205,107.11111111111111,0.8710051932303581
jd7q,0,16,0.502843414659205,0.35813767260923146,0.46849087893864017,7,0.7363023794773446,0.42857142857142855,0.22857142857142865,5.274285714285715,6,5.0,0.8333333333333334,6,0.14285714285714285,116.58473313431739,151.0,0.7670048232520881
jd99,0,15,0.6794324120377276,0.19431629397386868,0.7242582897033158,5,0.837299135116614,0.4,0.1499999999999999,5.92,2,2.0,1.0,2,0.3333333333333333,74.30343195303969,242.0,0.3057754401359658
jdbm,1,57,0.7190413779193756,0.2802680075028149,0.8029494374450787,6,0.7810864554449951,0.5,0.1333333333333333,5.558333333333334,4,2.0,0.5,4,0.2,111.23923168858488,239.83333333333334,0.4618930035512175
jdbx,2,18,0.6467361477020789,0.2925501560415808,0.6367489604724104,12,0.7736643683232285,0.4166666666666667,0.2222222222222221,4.8975,7,5.0,0.7142857142857143,7,0.125,108.05087886844059,196.08333333333334,0.5482497025037154
jdep,9,21,0.765669815438334,0.2358037130771061,0.7878787878787878,3,0.8091899946715944,0.3333333333333333,0.16666666666666674,5.073333333333333,3,3.0,1.0,3,0.25,86.26123115281858,227.0,0.37833873312639726
jdfi,6,2106,0.4759689020725489,0.530271821793669,0.4759689020725489,2,0.6534786733692028,0.5,0.0,4.255,3,1.0,0.3333333333333333,3,0.25,173.9482681718907,143.0,1.2079740845270188
jdgl,1,28,0.5706730454571844,0.34645169941777115,0.7211880292159525,10,0.7426928128446176,0.5,0.25,5.5200000000000005,9,7.0,0.7777777777777778,6,0.14285714285714285,120.31814308555276,188.7,0.6342548396708106
jdim,3,15,0.4676295785622325,0.24882916869895397,0.40526033279656465,3,0.8007500345638249,0.0,0.0,5.716666666666666,3,3.0,1.0,3,0.25,88.01704380402695,162.0,0.5399818638283862
jdkz,1,1666,0.4368138907098164,0.2932661986381931,0.3588061862222379,6,0.7732360136319949,0.16666666666666666,0.22222222222222232,4.941666666666666,5,4.0,0.8,3,0.25,99.66025620409907,136.83333333333334,0.7230490172002351
jdlm,1,85,0.4865720012061765,0.3302493194416291,0.4575598915355893,8,0.7517387796294825,0.25,0.1875,5.0025,2,1.0,0.5,2,0.3333333333333333,111.71647787399775,151.0,0.7349768281184063
jdm4,1,911,0.3966798587763631,0.35181538980516835,0.21894243932643515,8,0.7397459797703042,0.25,0.3333333333333335,4.99625,3,3.0,1.0,3,0.25,117.75269181029974,121.375,0.9622283293997935
jdnu,7,10,0.7193089971499549,0.31542357454786835,0.8347876672484003,11,0.760211402128562,0.6363636363636364,0.290909090909091,5.8536363636363635,3,2.0,0.6666666666666666,3,0.25,136.38068378289833,252.0909090909091,0.5388604603490954
jdpt,6,12,0.509297621675576,0.32272451820600423,0.5287171229200215,7,0.7560153200730627,0.2857142857142857,0.22857142857142865,6.077142857142857,5,3.0,0.6,5,0.16666666666666666,128.79367035615346,184.85714285714286,0.6929713239762292
jdpv,0,62,0.5685687678727827,0.4002294476134757,0.6244883990064356,4,0.7141686683595899,0.25,0.0,5.4775,2,1.0,0.5,2,0.3333333333333333,141.47084505296488,191.0,0.7368273179841921
jdqd,6,159,0.6398519089197056,0.38348527753872386,0.6398519089197056,2,0.7228121731653266,0.5,0.0,4.01,8,5.0,0.625,8,0.1111111111111111,130.8147545195113,165.5,0.7856742013183862
jdsa,9,46,0.2952591147417297,0.25359939277483107,0.22022425745921292,10,0.7977030028600357,0.1,0.25,5.992,5,3.0,0.6,5,0.16666666666666666,108.3100487797262,111.8,0.9601954679053741
jdsl,1,51,0.4827723592783834,0.23004522584213336,0.4827723592783834,2,0.8129782377028975,0.0,0.0,6.055,4,3.0,0.75,4,0.2,73.53910524340094,173.0,0.4226385358816146
jdso,3,12,0.30907786424006445,0.17338304177059008,0.35639412997903563,5,0.852236622144324,0.0,0.1499999999999999,4.67,3,3.0,1.0,3,0.25,71.91175147359435,88.6,0.8025865119820799
jdss,0,11,0.6966141489669638,0.305754858474278,0.7222222222222222,5,0.7658405354650257,0.4,0.1499999999999999,5.596,3,2.0,0.6666666666666666,3,0.25,132.1090458674197,235.4,0.558836911452706
jdti,4,15,0.6295438585812566,0.33330491356156927,0.692262943571844,8,0.750015986462366,0.5,0.25,4.8925,4,4.0,1.0,4,0.2,131.80823462244578,184.625,0.7100780316360715
jdtv,3,225,0.9353333018129476,0.08264122215597916,0.9353333018129476,2,0.9236670279454103,1.0,0.0,5.64,2,1.0,0.5,2,0.3333333333333333,4.949747468305833,315.5,0.0156390125380911
jdvt,8,146,0.4405962748388735,0.3190195239895609,0.37315743328401557,10,0.758138891663528,0.1,0.2999999999999998,5.377000000000001,7,6.0,0.8571428571428571,6,0.14285714285714285,115.83997582872676,144.7,0.795058173155297
jdvu,1,48,0.46911587874185173,0.45847155074085044,0.46911587874185173,2,0.6856493014841711,0.0,0.0,5.28,3,2.0,0.6666666666666666,2,0.3333333333333333,117.37972567696688,135.0,0.8630862182129918
jdwu,1,98,0.23904740493482804,0.22288671228214782,0.23904740493482804,2,0.8177372359650574,0.0,0.0,5.155,3,3.0,1.0,3,0.25,57.27564927611035,68.5,0.8241100615267676
jdxl,1,7309,0.695337840319731,0.2778003132263075,0.7378602620087336,4,0.782594893465872,0.25,0.16666666666666674,5.3875,4,2.0,0.5,4,0.2,106.16653584502667,229.0,0.4615936341088116
jdxw,1,1206,0.05613126079447323,0.0,0.05613126079447323,1,0.0,0.0,0.0,3.86,2,1.0,0.5,2,0.3333333333333333,0.0,13.0,0.0
je3l,1,42,0.3793979681362286,0.20203781046569333,0.3793979681362286,2,0.8319205862688963,0.0,0.0,5.21,1,0.0,0.0,1,0.5,83.43860018001261,124.0,0.6675088014401009
je7n,1,48,0.8187772925764192,0.0,0.8187772925764192,1,0.0,1.0,0.0,4.58,1,0.0,0.0,1,0.5,0.0,225.0,0.0
jeap,1,1340,0.317867016379345,0.3727342412417108,0.0710014947683109,5,0.7284731231701826,0.2,0.1333333333333333,4.59,2,1.0,0.5,2,0.3333333333333333,121.45245983511408,94.8,1.2677709794897087
jebl,1,59,0.5874665972942728,0.4463368450095509,0.7848173515981736,5,0.6914018704912386,0.4,0.1333333333333333,4.804,1,0.0,0.0,1,0.5,151.7843865488147,187.0,0.807363758238376
jeci,1,4032,0.5298087866002864,0.2631305801440524,0.5357219000511684,4,0.7916837860785193,0.25,0.16666666666666674,4.405,5,4.0,0.8,4,0.2,97.68145508061735,144.5,0.6713502067396382
jee1,1,139,0.6502951201587532,0.3380056042500756,0.7741046831955923,5,0.7473810250297712,0.4,0.1499999999999999,5.55,6,5.0,0.8333333333333334,4,0.2,115.84386043291202,219.4,0.525607352236443
jeed,1,184,0.5657350429235561,0.2967444318664832,0.5703943869761379,4,0.7711619771990377,0.25,0.16666666666666674,5.2625,5,4.0,0.8,5,0.16666666666666666,110.97259421436748,180.75,0.6105782350171526
jej3,3,33,0.49382254104790685,0.2169535741088696,0.5782096325574586,4,0.821724033911699,0.0,0.16666666666666674,5.15,6,4.0,0.6666666666666666,5,0.16666666666666666,70.16409338115899,145.5,0.4789357909976723
jeok,1,2475,0.4835050874832211,0.3563472085519636,0.4168751550950504,10,0.7372743451638759,0.3,0.16000000000000014,4.428,4,3.0,0.75,4,0.2,100.03604905788268,129.9,0.764217334284818
jeop,1,772,0.47984906510475334,0.4404642848972567,0.47984906510475334,2,0.69422061378726,0.0,0.0,4.805,1,0.0,0.0,1,0.5,165.46298679765212,156.0,1.0539043745073384
jevh,1,256,0.7172995780590716,0.0,0.7172995780590716,1,0.0,0.0,0.0,4.74,5,2.0,0.4,4,0.2,0.0,204.0,0.0
jey5,0,176,0.5937036155641925,0.3423496969184429,0.675787728026534,7,0.744962361369503,0.2857142857142857,0.3214285714285714,5.207142857142857,6,4.0,0.6666666666666666,6,0.14285714285714285,127.57574780722013,186.71428571428572,0.6796272714235471
jf1i,1,27,0.6543702868353622,0.3218127045986416,0.8099846493465537,10,0.7565368350001163,0.5,0.22857142857142865,5.979,5,5.0,1.0,4,0.2,142.65436083999208,234.6,0.6054938915110021
jf2d,6,20,0.5197958052827134,0.02313109693864634,0.5197958052827134,2,0.9773918542717959,0.0,0.0,5.385,4,3.0,0.75,4,0.2,9.899494936611665,168.0,0.05857689311604536
jf2i,1,18,0.31322601037044867,0.34565868274019484,0.16960208741030658,13,0.7431304927663215,0.23076923076923078,0.21794871794871784,7.016153846153847,4,1.0,0.25,3,0.25,185.29712798914514,148.76923076923077,1.2372175982839686
jf4h,1,22,0.552724106321228,0.40768191245321306,0.5804605393572917,4,0.7103877595878656,0.25,0.16666666666666674,5.77,3,2.0,0.6666666666666666,2,0.3333333333333333,130.16239856425508,196.25,0.659885417309278
jf73,1,379,0.5427770061770046,0.37949212506432917,0.5371781065367323,10,0.724904464353769,0.4,0.3500000000000001,4.733,7,5.0,0.7142857142857143,5,0.16666666666666666,120.14384896633054,152.9,0.780661786655819
jf7y,1,100,0.20691609977324263,0.0,0.20691609977324263,1,0.0,0.0,0.0,5.88,6,4.0,0.6666666666666666,4,0.2,0.0,73.0,0.0
jf8b,1,27,0.4315755763238479,0.3665955822872461,0.23148148148148148,5,0.7317453773166149,0.2,0.1333333333333333,5.742,1,0.0,0.0,1,0.5,153.29807565654568,151.6,1.0045745455868
jfe6,1,10,0.6008573567617277,0.2948894647115646,0.5768286696121748,13,0.7722666893600444,0.38461538461538464,0.4307692307692308,6.171538461538462,4,3.0,0.75,4,0.2,79.28583473574325,204.07692307692307,0.3866150981112762
jfjj,1,27,0.09851045592016949,0.0009377619002975409,0.09851045592016949,2,0.9990631166731915,0.0,0.0,5.58,8,7.0,0.875,6,0.14285714285714285,4.242640687119285,33.0,0.12478354962115544
jfm1,6,12,0.6336695758495657,0.21200831004776272,0.6336695758495657,2,0.8250768511319795,0.0,0.0,4.369999999999999,7,5.0,0.7142857142857143,5,0.16666666666666666,36.76955262170047,163.0,0.22420458915671018
jfnh,6,19,0.3357962664072622,0.3534487294387278,0.1873605362222563,6,0.7388532555752576,0.16666666666666666,0.25,5.218333333333333,3,2.0,0.6666666666666666,3,0.25,115.0607086136126,105.16666666666667,1.0837743354500402
jfpt,1,122,0.2910460409563119,0.2985933253290684,0.2910460409563119,2,0.7700640227352132,0.0,0.0,4.48,2,2.0,1.0,2,0.3333333333333333,82.73149339882606,79.5,1.0277204148922492
jfq2,3,11,0.5335399622218885,0.2866496231542347,0.4595959595959596,3,0.7772123676906615,0.3333333333333333,0.0,4.176666666666667,6,4.0,0.6666666666666666,6,0.14285714285714285,65.81793068761733,129.0,0.5062917745201333
